Data ID	Sub System	Name	ADC No	Packet Type	Packet Subtype	Decode Type	Decode ID1	Decode ID2	Decode ID3	Decode ID4	Raw Format	Eng Format	Eng Eq Type	Eng K1	Eng K2	Sci Units	Sci Format	Sci Eq Type	Sci From Eng	Sci K1	Sci K2	Sci K3	Sci K4	Sci K5	Sci K6	Sci K7	Sci K8	Mux Ch	Limit Type 1	Yellow Limit 1	Red Limit 1	Limit Type 2	Yellow Limit 2	Red Limit 2
1265	SWTSL	LINK_VERSION	0	45	0	1	8	4	0x3C000	14	%1X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1266	SWTSL	RX_ALMOST_EMPTY	0	45	0	1	8	4	0x400000	22	%1X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1267	SWTSL	RX_FIFO_OFF	0	45	0	1	8	4	0x800000	23	%1X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1268	SWTSL	TICK_OUT	0	45	0	1	8	4	0x2000000	25	%1X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1269	SWTSL	TIME_SENT	0	45	0	1	8	4	0x4000000	26	%1X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1270	SWTSL	TX_ALMOST_FULL	0	45	0	1	8	4	0x8000000	27	%1X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1271	SWTSL	TX_FULL_FLAG	0	45	0	1	8	4	0x10000000	28	%1X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1272	SWTSL	TX_SPEED	0	45	0	1	12	4	0xFC000000	26	%02X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1273	SWTSL	STATUS_BITS	0	45	0	1	20	4	0xFFFF0000	16	%04X	%d	0	0.00E+00	0.00E+00	A	%1.3f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1274	SWTSL	TIMEOUT	0	45	0	1	20	4	0xFF00	8	%02X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1275	SWTSL	NULL_LATCH	0	45	0	1	20	4	0x80000000	31	%1X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1276	SWTSL	FCTS_LATCH	0	45	0	1	20	4	0x40000000	30	%1X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1277	SWTSL	DATA_LATCH	0	45	0	1	20	4	0x20000000	29	%1X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1278	SWTSL	LINK_STATE	0	45	0	1	20	4	0x1C000000	26	%1X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1279	SWTSL	ESC_ERR_LATCH	0	45	0	1	20	4	0x2000000	25	%1X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1280	SWTSL	PARITY_ERR_LATCH	0	45	0	1	20	4	0x1C00000	22	%1X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1281	SWTSL	DISC_ERR_COUNT	0	45	0	1	20	4	0x380000	19	%1X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1282	SWTSL	TOO_MANT_DATA	0	45	0	1	20	4	0x40000	18	%1X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1283	SWTSL	TOO_MANY_FC	0	45	0	1	20	4	0x20000	17	%1X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1284	SWTSL	PORT_TIMEOUT_ERR_LATCH	0	45	0	1	20	4	0x10000	16	%1X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1285	SWTSL	RX_SPEED	0	45	0	1	20	4	0xFFFF	0	%04X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1286	SWTSL	RX_CMD_PKTS	0	45	0	1	24	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1287	SWTSL	TX_CMD_PKTS	0	45	0	1	28	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1288	SWTSL	RX_CMD_BYTES	0	45	0	1	32	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1289	SWTSL	TX_CMD_BYTES	0	45	0	1	36	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1290	SWTSL	RX_RELAY_PKTS	0	45	0	1	40	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1291	SWTSL	TX_RELAY_PKTS	0	45	0	1	44	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1292	SWTSL	RX_RELAY_BYTES	0	45	0	1	48	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1293	SWTSL	TX_RELAY_BYTES	0	45	0	1	52	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1294	SWTSL	RX_SPW_PKTS	0	45	0	1	56	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1295	SWTSL	TX_SPW_PKTS	0	45	0	1	60	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1296	SWTSL	RX_SPW_BYTES	0	45	0	1	64	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1297	SWTSL	TX_SPW_BYTES	0	45	0	1	68	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1298	SWTSL	TX_SPW_TIMEOUTS	0	45	0	1	72	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1299	SWTSL	RX_SPW_TIMEOUTS	0	45	0	1	76	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1300	SWTSL	TX_CMD_TIMEOUTS	0	45	0	1	80	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1301	SWTSL	TX_RELAY_TIMEOUTS	0	45	0	1	84	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1302	SWTSL	TX_CNTLR_TIMEOUTS	0	45	0	1	88	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1303	SWTSL	TX_FPGA_TIMEOUTS	0	45	0	1	92	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1304	SWTSL	TX_SPEED_TIMEOUTS	0	45	0	1	96	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1305	SWTSL	SW_REVISION	0	45	0	1	101	1	0xFF	0	%02X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1306	SWTSL	SW_REV_MINOR	0	45	0	1	102	1	0xFF	0	%02X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1307	SWTSL	SW_REV_MAJOR	0	45	0	1	103	1	0xFF	0	%02X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1308	SWTSL	TIMING_0_PID	0	45	0	1	104	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1309	SWTSL	TIMING_0_TX_SIZE	0	45	0	1	108	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1310	SWTSL	TIMING_0_RX_SIZE	0	45	0	1	112	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1311	SWTSL	TIMING_0_FINISH_TX	0	45	0	1	116	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1312	SWTSL	TIMING_0_START_RX	0	45	0	1	120	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1313	SWTSL	TIMING_0_FINISH_RX	0	45	0	1	124	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1314	SWTSL	TIMING_1_PID	0	45	0	1	128	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1315	SWTSL	TIMING_1_TX_SIZE	0	45	0	1	132	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1316	SWTSL	TIMING_1_RX_SIZE	0	45	0	1	136	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1317	SWTSL	TIMING_1_FINISH_TX	0	45	0	1	140	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1318	SWTSL	TIMING_1_START_RX	0	45	0	1	144	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1319	SWTSL	TIMING_1_FINISH_RX	0	45	0	1	148	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1320	SWTSL	TIMING_2_PID	0	45	0	1	152	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1321	SWTSL	TIMING_2_TX_SIZE	0	45	0	1	156	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1322	SWTSL	TIMING_2_RX_SIZE	0	45	0	1	160	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1323	SWTSL	TIMING_2_FINISH_TX	0	45	0	1	164	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1324	SWTSL	TIMING_2_START_RX	0	45	0	1	168	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1325	SWTSL	TIMING_2_FINISH_RX	0	45	0	1	172	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1340	SWTS	LINK_OPER_STATUS	0	46	0	1	0	1	0xFF	0	%02X	%1.0f	0	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1341	SWTS	LINK_OPER_SPEED	0	46	0	1	1	4	0xFFFFFFFF	0	%08X	%1.0f	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1342	SWTS	LINK_REDUND_MODE	0	46	0	1	5	1	0xFF	0	%02X	%1.0f	0	0.00E+00	0.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1343	SWTS	LINK_REDUND_STATUS	0	46	0	1	6	1	0xFF	0	%02X	%1.0f	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1344	SWTS	LINK_ERRORS	0	46	0	1	7	4	0xFFFFFFFF	0	%08X	%1.0f	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1345	SWTS	LINK_ERROR_INSERT	0	46	0	1	11	1	0xFF	0	%02X	%1.0f	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1346	SWTS	LINK_TX_PKTS	0	46	0	1	12	4	0xFFFFFFFF	0	%08X	%1.0f	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1347	SWTS	LINK_TX_PKTS_PER_SEC	0	46	0	1	16	4	0xFFFFFFFF	0	%08X	%1.0f	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1348	SWTS	LINK_TX_BITS_PER_SEC	0	46	0	1	20	4	0xFFFFFFFF	0	%08X	%1.0f	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1349	SWTS	SYS_DLL_REV	0	46	0	1	24	10	0xFFFFFFFF	0	%08X	%1.0f	0	0.00E+00	0.00E+00	A	%1.3f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1350	SWTS	SYS_HW_ASM_NUM	0	46	0	1	34	4	0xFFFFFFFF	0	%08X	%1.0f	0	0.00E+00	0.00E+00	A	%1.3f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1351	SWTS	SYS_HW_REV	0	46	0	1	38	4	0xFFFFFFFF	0	%08X	%1.0f	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1352	SWTS	SYS_HW_SER_NUM	0	46	0	1	42	4	0xFFFFFFFF	0	%08X	%1.0f	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1353	SWTS	SYS_HW_LVDS_TYPE	0	46	0	1	46	1	0xFF	0	%02X	%1.0f	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1354	SWTS	SYS_HW_EXP_HARN_TYPE	0	46	0	1	47	1	0xFF	0	%02X	%1.0f	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1355	SWTS	SYS_FPGA_REV	0	46	0	1	48	4	0xFFFFFFFF	0	%08X	%1.0f	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1356	SWTS	SYS_BASE_CLK_FREQ	0	46	0	1	52	4	0xFFFFFFFF	0	%08X	%1.0f	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1357	SWTS	ECL_CMDS_RECEIVED	0	46	0	1	56	4	0xFFFFFFFF	0	%08X	%1.0f	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1358	SWTS	ECL_CMDS_EXECUTED	0	46	0	1	60	4	0xFFFFFFFF	0	%08X	%1.0f	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1359	SWTS	ECL_CMDS_REJECTED	0	46	0	1	64	4	0xFFFFFFFF	0	%08X	%1.0f	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1360	SWTS	CMD_SOCK_STATUS	0	46	0	1	68	1	0xFF	0	%02X	%1.0f	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1361	SWTS	CMD_SOCK_ERRORS	0	46	0	1	69	4	0xFFFFFFFF	0	%08X	%1.0f	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1362	SWTS	CMD_SOCK_RECEIVED	0	46	0	1	73	4	0xFFFFFFFF	0	%08X	%1.0f	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1363	SWTS	CMD_SOCK_EXECUTED	0	46	0	1	77	4	0xFFFFFFFF	0	%08X	%1.0f	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1364	SWTS	CMD_SOCK_REJECTED	0	46	0	1	81	4	0xFFFFFFFF	0	%08X	%1.0f	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1365	SWTS	RELAY_SOCK_STATUS	0	46	0	1	85	1	0xFF	0	%02X	%1.0f	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1366	SWTS	RELAY_SOCK_ERRORS	0	46	0	1	86	4	0xFFFFFFFF	0	%08X	%1.0f	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1367	SWTS	RELAY_PKTS_RELAYED	0	46	0	1	90	4	0xFFFFFFFF	0	%08X	%1.0f	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1368	SWTS	DISK_MBYTES_FREE	0	46	0	1	94	4	0xFFFFFFFF	0	%08X	%1.0f	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
1369	SWTS	DG_PKTS_SENT	0	46	0	1	98	4	0xFFFFFFFF	0	%08X	%1.0f	1	0.00E+00	1.00E+00		%1.0f	0	 false	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
