source_id	hk_id	name	prefix	bdu_name	sci_name	measure	unit	mined	rate	scaling	offset	digits	alarm_enable	lolo_limit	lo_limit	hi_limit	hihi_limit	warn_enable	average	deadband	alarm_actions	alarm_action_1	alarm_action_2	alarm_action_3	warn_actions	warn_action_1	warn_action_2	warn_action_3	LIMIT_TYPE_1	YELLOW_LIMIT_1	RED_LIMIT_1	LIMIT_TYPE_2	YELLOW_LIMIT_2	RED_LIMIT_2
0	11130	LSC_LZR_QSHV_MIN	DU2																										0	0	0	0	0	0
0	11131	LSC_LZR_QSHV_MAX	DU2																										0	0	0	0	0	0
0	11132	LSC_LZR_QSHV_HYST	DU2			count	counts																						0	0	0	0	0	0
0	11133	LSC_LZR_QSHV_OVRD_CPY	DU2																										0	0	0	0	0	0
0	11134	LSC_BDU_PRES_LIM	DU2																										0	0	0	0	0	0
0	11135	LSC_BDU_PRES_HYST	DU2			count	counts																						0	0	0	0	0	0
0	11136	LSC_BDU_PRES_OVRD_CPY	DU2																										0	0	0	0	0	0
0	11137	LSC_BDU_QSHV_MIN	DU2																										0	0	0	0	0	0
0	11138	LSC_BDU_QSHV_MAX	DU2																										0	0	0	0	0	0
0	11139	LSC_BDU_QSHV_HYST	DU2			count	counts																						0	0	0	0	0	0
0	11140	LSC_BDU_QSHV_OVRD_CPY	DU2																										0	0	0	0	0	0
0	11141	SA24_W24	DU2																										0	0	0	0	0	0
0	11142	SA24_W25	DU2																										0	0	0	0	0	0
0	11143	SA24_W26	DU2																										0	0	0	0	0	0
0	11144	SA24_W27	DU2																										0	0	0	0	0	0
0	11145	SA24_W28	DU2																										0	0	0	0	0	0
0	11146	SA24_W29	DU2																										0	0	0	0	0	0
0	11147	SA24_W30	DU2																										0	0	0	0	0	0
0	11148	SA24_W31	DU2																										0	0	0	0	0	0
0	11149	SRT_CMD_WRD	DU2			count	raw																						0	0	0	0	0	0
0	11150	DITH_PKTSEL	DU2																										0	0	0	0	0	0
0	11151	DITH_MODE	DU2																										0	0	0	0	0	0
0	11152	RCV_DATA_Q	DU2																										0	0	0	0	0	0
0	11153	SCI_DATA_Q	DU2																										0	0	0	0	0	0
0	11154	SHADOW_MEM	DU2																										0	0	0	0	0	0
0	11155	FINE_ALGO_OVRD	DU2																										0	0	0	0	0	0
0	11156	RX_TESTPTRN	DU2																										0	0	0	0	0	0
0	11157	TX_TESTPTRN	DU2																										0	0	0	0	0	0
0	11158	CRC_CALC	DU2																										0	0	0	0	0	0
0	11159	RCV_DATA_I	DU2																										0	0	0	0	0	0
0	11160	SCI_DATA_I	DU2																										0	0	0	0	0	0
0	11161	FINE_ALGO_PERS	DU2																										0	0	0	0	0	0
0	11162	CRSE_ALGO_PERS	DU2																										0	0	0	0	0	0
0	11163	THRSHLDS	DU2																										0	0	0	0	0	0
0	11164	ISS_TIME_SRT	DU2																										0	0	0	0	0	0
0	11165	ISS_TIME_SRT_SECS	DU2																										0	0	0	0	0	0
0	11166	ISS_TIME_SRT_SUBSECS	DU2																										0	0	0	0	0	0
0	11167	GPS_TIME_SRT_RAW	DU2			count	raw																						0	0	0	0	0	0
0	11168	GPS_TIME_SRT	DU2																										0	0	0	0	0	0
0	11169	ISSPPS_2_FS	DU2			count	raw																						0	0	0	0	0	0
0	11170	GPSPPS_2_FS	DU2			count	raw																						0	0	0	0	0	0
0	11171	1HZ_2_FS	DU2			count	raw																						0	0	0	0	0	0
0	11172	NOISE_MEAN_I_WORD	DU2			count	raw																						0	0	0	0	0	0
0	11173	NOISE_MEAN_I	DU2																										0	0	0	0	0	0
0	11174	NOISE_MEAN_I_FRAC	DU2																										0	0	0	0	0	0
0	11175	NOISE_MEAN_Q_WORD	DU2			count	raw																						0	0	0	0	0	0
0	11176	NOISE_MEAN_Q	DU2																										0	0	0	0	0	0
0	11177	NOISE_MEAN_Q_FRAC	DU2																										0	0	0	0	0	0
0	11178	NOISE_SDEV_I	DU2			count	raw																						0	0	0	0	0	0
0	11179	NOISE_SDEV_Q	DU2			count	raw																						0	0	0	0	0	0
0	11180	NOISE_SUM_SQRS_I	DU2			count	raw																						0	0	0	0	0	0
0	11181	NOISE_SUM_SQRS_Q	DU2			count	raw																						0	0	0	0	0	0
0	11182	CRSE_THRESMULT_I_WORD	DU2																										0	0	0	0	0	0
0	11183	CRSE_THRESMULT_I	DU2																										0	0	0	0	0	0
0	11184	CRSE_THRESMULT_FRAC_I	DU2																										0	0	0	0	0	0
0	11185	FINE_THRESMULT_I_WORD	DU2																										0	0	0	0	0	0
0	11186	FINE_THRESMULT_LEFT_I	DU2																										0	0	0	0	0	0
0	11187	FINE_THRESMULT_LEFT_FRAC_I	DU2																										0	0	0	0	0	0
0	11188	FINE_THRESMULT_RIGHT_I	DU2																										0	0	0	0	0	0
0	11189	FINE_THRESMULT_RIGHT_FRAC_I	DU2																										0	0	0	0	0	0
0	11190	RXSAMPSIZE_I_WORD	DU2																										0	0	0	0	0	0
0	11191	CRSE_THRESMULT_Q_WORD	DU2																										0	0	0	0	0	0
0	11192	CRSE_THRESMULT_Q	DU2																										0	0	0	0	0	0
0	11193	CRSE_THRESMULT_FRAC_Q	DU2																										0	0	0	0	0	0
0	11194	FINE_THRESMULT_Q_WORD	DU2																										0	0	0	0	0	0
0	11195	FINE_THRESMULT_LEFT_Q	DU2																										0	0	0	0	0	0
0	11196	FINE_THRESMULT_LEFT_FRAC_Q	DU2																										0	0	0	0	0	0
0	11197	FINE_THRESMULT_RIGHT_Q	DU2																										0	0	0	0	0	0
0	11198	FINE_THRESMULT_RIGHT_FRAC_Q	DU2																										0	0	0	0	0	0
0	11199	RXSAMPSIZE_Q_WORD	DU2																										0	0	0	0	0	0
0	11200	MAX_RX_SAMPLES	DU2																										0	0	0	0	0	0
0	11201	SA29_SPARES[1]	DU2																										0	0	0	0	0	0
0	11202	CARD_UPTIME_RAW	DU3			count	raw																						0	0	0	0	0	0
0	11203	CARD_UPTIME	DU3																										0	0	0	0	0	0
0	11204	CLK_GPS_PPS_RAW	DU3			count	raw																						0	0	0	0	0	0
0	11205	CLK_ISS_PPS_RAW	DU3			count	raw																						0	0	0	0	0	0
0	11206	PROASIC_WORD0	DU3			count	raw																						0	0	0	0	0	0
0	11207	V5_RESET	DU3																										0	0	0	0	0	0
0	11208	MRAM_ZZ_RESET	DU3																										0	0	0	0	0	0
0	11209	TEC_ONOFF	DU3																										0	0	0	0	0	0
0	11210	PLL_REF_SOURCE	DU3																										0	0	0	0	0	0
0	11211	ANYSFTYFAIL_CPY	DU3																										0	0	0	0	0	0
0	11212	LEU_IOUTCMD_ERR	DU3																										0	0	0	0	0	0
0	11213	SLOT_ID	DU3																										0	0	0	0	0	0
0	11214	EXT_CLK_SEL	DU3																										0	0	0	0	0	0
0	11215	EXT_CLK_PRESENCE	DU3																										0	0	0	0	0	0
0	11216	ADC_QCHNL_OOR	DU3																										0	0	0	0	0	0
0	11217	ADC_ICHNL_OOR	DU3																										0	0	0	0	0	0
0	11218	MRAM_ERR	DU3																										0	0	0	0	0	0
0	11219	PROASIC_WORD1	DU3			count	raw																						0	0	0	0	0	0
0	11220	1SHOT_MODE	DU3																										0	0	0	0	0	0
0	11221	LSC_CHK1A	DU3																										0	0	0	0	0	0
0	11222	LSC_CHK1A_OVRD	DU3																										0	0	0	0	0	0
0	11223	LSC_CHK3AB	DU3																										0	0	0	0	0	0
0	11224	LSC_CHK3AB_OVRD	DU3																										0	0	0	0	0	0
0	11225	LSC_LZR_QSHV	DU3																										0	0	0	0	0	0
0	11226	LSC_LZR_QSHV_OVRD	DU3																										0	0	0	0	0	0
0	11227	LSC_LZR_PRES	DU3																										0	0	0	0	0	0
0	11228	LSC_LZR_PRES_OVRD	DU3																										0	0	0	0	0	0
0	11229	V5_JTAG_ENA	DU3																										0	0	0	0	0	0
0	11230	PWR_STAT	DU3																										0	0	0	0	0	0
0	11231	LSC_FUNC_OVRD	DU3																										0	0	0	0	0	0
0	11232	LSC_MSTR_ENA	DU3																										0	0	0	0	0	0
0	11233	SRT_1553_ENA	DU3																										0	0	0	0	0	0
0	11234	TIME_1HZ_ISSPPS_RAW	DU3			count	raw																						0	0	0	0	0	0
0	11235	CLK_OCXO_RAW	DU3			count	raw																						0	0	0	0	0	0
0	11236	CLKR_OCXO_RISE_RAW	DU3			count	raw																						0	0	0	0	0	0
0	11237	CLKR_OCXO_FALL_RAW	DU3			count	raw																						0	0	0	0	0	0
0	11238	SCIWNDW_W0W1	DU3			count	raw																						0	0	0	0	0	0
0	11239	TXGATE_USEC	DU3			time	us																						0	0	0	0	0	0
0	11240	TXGATE_FRAC	DU3			time	us																						0	0	0	0	0	0
0	11241	SCIWNDW_W2W3	DU3			count	raw																						0	0	0	0	0	0
0	11242	BGNGATE_USEC	DU3			time	us																						0	0	0	0	0	0
0	11243	BGNGATE_FRAC	DU3			time	us																						0	0	0	0	0	0
0	11244	SCIWNDW_W4W5	DU3			count	raw																						0	0	0	0	0	0
0	11245	RXGATE_USEC	DU3			time	us																						0	0	0	0	0	0
0	11246	RXGATE_FRAC	DU3			time	us																						0	0	0	0	0	0
0	11247	SCIWNDW_W6W7	DU3			count	raw																						0	0	0	0	0	0
0	11248	RXGATEADJ_USEC	DU3			time	us																						0	0	0	0	0	0
0	11249	RXGATEADJ_FRAC	DU3			time	us																						0	0	0	0	0	0
0	11250	SCIWNDW_W8W9	DU3			count	raw																						0	0	0	0	0	0
0	11251	RXPROC_USEC	DU3			time	us																						0	0	0	0	0	0
0	11252	RXPROC_FRAC	DU3			time	us																						0	0	0	0	0	0
0	11253	LEU_IOUTSL	DU3			current	A																						0	0	0	0	0	0
0	11254	LEU_TRGWDTHSL	DU3			time	us																						0	0	0	0	0	0
0	11255	LZR_SFTY_STAT_WRD2	DU3			count	raw																						0	0	0	0	0	0
0	11256	FS_FAULT_LTCH	DU3																										0	0	0	0	0	0
0	11257	FS_FAULT	DU3																										0	0	0	0	0	0
0	11258	ISSWD_LTCH	DU3																										0	0	0	0	0	0
0	11259	ISSWD	DU3																										0	0	0	0	0	0
0	11260	LSC_BDU_QSHV_LTCH	DU3																										0	0	0	0	0	0
0	11261	LSC_BDU_QSHV_CPY	DU3																										0	0	0	0	0	0
0	11262	LSC_BDU_PRES_LTCH	DU3																										0	0	0	0	0	0
0	11263	LSC_BDU_PRES_CPY	DU3																										0	0	0	0	0	0
0	11264	BDU_TRGADJ	DU3			time	ns																						0	0	0	0	0	0
0	11265	LZRTRGDELAY_LIM_WORD	DU3			count	raw																						0	0	0	0	0	0
0	11266	LZRTRGDELAYCMD_ERR	DU3																										0	0	0	0	0	0
0	11267	LZRTRGDELAY_USLIM	DU3			time	us																						0	0	0	0	0	0
0	11268	LZRTRGDELAY_USFRACLIM	DU3																										0	0	0	0	0	0
0	11269	STATE242	DU3																										0	0	0	0	0	0
0	11270	PLL_PECL_R_GPS_PPS_RISE_RAW	DU3			count	raw																						0	0	0	0	0	0
0	11271	PLL_PECL_R_GPS_PPS_FALL_RAW	DU3			count	raw																						0	0	0	0	0	0
0	11272	PLL_PECL_R_ISS_PPS_RISE_RAW	DU3			count	raw																						0	0	0	0	0	0
0	11273	PLL_PECL_R_ISS_PPS_FALL_RAW	DU3			count	raw																						0	0	0	0	0	0
0	11274	CLKR_GPS_PPS_RISE_RAW	DU3			count	raw																						0	0	0	0	0	0
0	11275	CLKR_GPS_PPS_FALL_RAW	DU3			count	raw																						0	0	0	0	0	0
0	11276	CLKR_ISS_PPS_RISE_RAW	DU3			count	raw																						0	0	0	0	0	0
0	11277	CLKR_ISS_PPS_FALL_RAW	DU3			count	raw																						0	0	0	0	0	0
0	11278	PLL_CLKR_GPS_PPS_RISE_RAW	DU3			count	raw																						0	0	0	0	0	0
0	11279	PLL_CLKR_GPS_PPS_FALL_RAW	DU3			count	raw																						0	0	0	0	0	0
0	11280	PLL_CLKR_ISS_PPS_RISE_RAW	DU3			count	raw																						0	0	0	0	0	0
0	11281	PLL_CLKR_ISS_PPS_FALL_RAW	DU3			count	raw																						0	0	0	0	0	0
0	11282	PLL_CLK_GPS_PPS_RISE_RAW	DU3			count	raw																						0	0	0	0	0	0
0	11283	PLL_CLK_GPS_PPS_FALL_RAW	DU3			count	raw																						0	0	0	0	0	0
0	11284	PLL_CLK_ISS_PPS_RISE_RAW	DU3			count	raw																						0	0	0	0	0	0
0	11285	PLL_CLK_ISS_PPS_FALL_RAW	DU3			count	raw																						0	0	0	0	0	0
0	11286	5P0V	DU3			voltage	V																						0	0	0	0	0	0
0	11287	MAIN_3P3V	DU3			voltage	V																						0	0	0	0	0	0
0	11288	PROACORE_1P5V	DU3			voltage	V																						0	0	0	0	0	0
0	11289	V5_3P3V	DU3			voltage	V																						0	0	0	0	0	0
0	11290	V5_AUX_2P5V	DU3			voltage	V																						0	0	0	0	0	0
0	11291	LVDS_2P5V	DU3			voltage	V																						0	0	0	0	0	0
0	11292	ADC_1P9V	DU3			voltage	V																						0	0	0	0	0	0
0	11293	V5CORE_1P0V	DU3			voltage	V																						0	0	0	0	0	0
0	11294	V5_DIODE_T	DU3			temperature	C																						0	0	0	0	0	0
0	11295	ADC_T	DU3			temperature	C																						0	0	0	0	0	0
0	11296	PLL_VCO_V	DU3			voltage	V																						0	0	0	0	0	0
0	11297	MAIN_3P3V_I	DU3			current	A																						0	0	0	0	0	0
0	11298	ADC_1P9V_I	DU3			current	A																						0	0	0	0	0	0
0	11299	V5CORE_1P0V_I	DU3			current	A																						0	0	0	0	0	0
0	11300	5P0V_I	DU3			current	A																						0	0	0	0	0	0
0	11301	OCXO_I	DU3			current	A																						0	0	0	0	0	0
0	11302	BRDTEMP_HOT	DU3			temperature	C																						0	0	0	0	0	0
0	11303	BRDTEMP_COLD	DU3			temperature	C																						0	0	0	0	0	0
0	11304	GHZ_OSC_T	DU3			temperature	C																						0	0	0	0	0	0
0	11305	1P9V_ADC_LDO_T	DU3			temperature	C																						0	0	0	0	0	0
0	11306	V5CORE_REG_T	DU3			temperature	C																						0	0	0	0	0	0
0	11307	DM5_HVPC_T	DU3			temperature	C																						0	0	0	0	0	0
0	11308	DM6_HVPC_T	DU3			temperature	C																						0	0	0	0	0	0
0	11309	LVPC_T	DU3			temperature	C																						0	0	0	0	0	0
0	11310	DM5_P5P0_V	DU3			voltage	V																						0	0	0	0	0	0
0	11311	DM5_N5P0_V	DU3			voltage	V																						0	0	0	0	0	0
0	11312	DM5_HV_I	DU3			current	uA																						0	0	0	0	0	0
0	11313	DM5_HVBIAS_SETPT	DU3			voltage	V																						0	0	0	0	0	0
0	11314	DM5_HVBIAS_MEAS	DU3			voltage	V																						0	0	0	0	0	0
0	11315	DM5_P12_V	DU3			voltage	V																						0	0	0	0	0	0
0	11316	DM5_DET_T	DU3			temperature	C																						0	0	0	0	0	0
0	11317	DM5_HTR_I	DU3			current	mA																						0	0	0	0	0	0
0	11318	LEU_IOUT	DU3			current	A																						0	0	0	0	0	0
0	11319	LEU_CAPBANK_V	DU3			voltage	V																						0	0	0	0	0	0
0	11320	TEC_I	DU3			current	A																						0	0	0	0	0	0
0	11321	LZR_QSD_HV	DU3			voltage	V																						0	0	0	0	0	0
0	11322	LZR_QSD_PCB_T	DU3			temperature	C																						0	0	0	0	0	0
0	11323	LZR_QS_T	DU3			temperature	C																						0	0	0	0	0	0
0	11324	BDU_QSD_HV	DU3			voltage	V																						0	0	0	0	0	0
0	11325	BDU_QSD_PCB_T	DU3			temperature	C																						0	0	0	0	0	0
0	11326	BDU_QS_T	DU3			temperature	C																						0	0	0	0	0	0
0	11327	BDU_PRES1	DU3			pressure	psiG																						0	0	0	0	0	0
0	11328	BDU_PRES2	DU3			pressure	psiG																						0	0	0	0	0	0
0	11329	LZR_PRES1	DU3			pressure	psiG																						0	0	0	0	0	0
0	11330	LZR_PRES2	DU3			pressure	psiG																						0	0	0	0	0	0
0	11331	TEC_T	DU3			temperature	C																						0	0	0	0	0	0
0	11332	TEST_DAC_OUT	DU3																										0	0	0	0	0	0
0	11333	2P5_REF_V	DU3																										0	0	0	0	0	0
0	11334	LEU_LZRDRIVER_T	DU3			temperature	C																						0	0	0	0	0	0
0	11335	LEU_PWRCNV_T	DU3			temperature	C																						0	0	0	0	0	0
0	11336	LEU_CHDCARD_T	DU3			temperature	C																						0	0	0	0	0	0
0	11337	LZR_GRM_T	DU3			temperature	C																						0	0	0	0	0	0
0	11338	LZR_HR_T	DU3			temperature	C																						0	0	0	0	0	0
0	11339	LZR_SLABBRIDGE_T	DU3			temperature	C																						0	0	0	0	0	0
0	11340	LZR_TECLZR_T	DU3			temperature	C																						0	0	0	0	0	0
0	11341	LZR_TECCP_T	DU3			temperature	C																						0	0	0	0	0	0
0	11342	DM6_P5P0_V	DU3			voltage	V																						0	0	0	0	0	0
0	11343	DM6_N5P0_V	DU3			voltage	V																						0	0	0	0	0	0
0	11344	DM6_HV_I	DU3			current	uA																						0	0	0	0	0	0
0	11345	DM6_HVBIAS_SETPT	DU3			voltage	V																						0	0	0	0	0	0
0	11346	DM6_HVBIAS_MEAS	DU3			voltage	V																						0	0	0	0	0	0
0	11347	DM6_P12_V	DU3			voltage	V																						0	0	0	0	0	0
0	11348	DM6_DET_T	DU3			temperature	C																						0	0	0	0	0	0
0	11349	DM6_HTR_I	DU3			current	mA																						0	0	0	0	0	0
0	11350	PROASIC_WORD2	DU3																										0	0	0	0	0	0
0	11351	LSC_CROWBAR	DU3																										0	0	0	0	0	0
0	11352	LSC_ANTICROWBAR	DU3																										0	0	0	0	0	0
0	11353	LZR_INHIB	DU3																										0	0	0	0	0	0
0	11354	V5_INIT	DU3																										0	0	0	0	0	0
0	11355	V5_DONE	DU3																										0	0	0	0	0	0
0	11356	V5_INPROG	DU3																										0	0	0	0	0	0
0	11357	STE2_SRC	DU3																										0	0	0	0	0	0
0	11358	STE1_SRC	DU3																										0	0	0	0	0	0
0	11359	LEUIOUTCMD_ERR	DU3																										0	0	0	0	0	0
0	11360	LEUTRGWDTHCMD_ERR	DU3																										0	0	0	0	0	0
0	11361	ISSWD_CPY	DU3																										0	0	0	0	0	0
0	11362	ISSWD_OVRD	DU3																										0	0	0	0	0	0
0	11363	LSC_BDU_QSHV	DU3																										0	0	0	0	0	0
0	11364	LSC_BDU_QSHV_OVRD	DU3																										0	0	0	0	0	0
0	11365	LSC_BDU_PRES	DU3																										0	0	0	0	0	0
0	11366	LSC_BDU_PRES_OVRD	DU3																										0	0	0	0	0	0
0	11367	ISS_TIME	DU3																										0	0	0	0	0	0
0	11368	ISS_TIME_SECS	DU3																										0	0	0	0	0	0
0	11369	ISS_TIME_SUBSECS	DU3																										0	0	0	0	0	0
0	11370	GPS_TIME_RAW	DU3			count	raw																						0	0	0	0	0	0
0	11371	GPS_TIME	DU3																										0	0	0	0	0	0
0	11372	DAUGHTER_BRD_T	DU3			temperature	C																						0	0	0	0	0	0
0	11373	TCXO_T	DU3			temperature	C																						0	0	0	0	0	0
0	11374	OCXO_V	DU3			voltage	V																						0	0	0	0	0	0
0	11375	ADCCAL	DU3			time	us																						0	0	0	0	0	0
0	11376	PWR_CTRL_REG	DU3			count	raw																						0	0	0	0	0	0
0	11377	ADC_V_SW_FREQ	DU3			count	raw																						0	0	0	0	0	0
0	11378	V5_CORE_V_SW_FREQ	DU3			count	raw																						0	0	0	0	0	0
0	11379	V5_CORE_ENA	DU3																										0	0	0	0	0	0
0	11380	DM_12V_ENA	DU3																										0	0	0	0	0	0
0	11381	ADC_PWR_ENA	DU3																										0	0	0	0	0	0
0	11382	V5_LVDS_ENA	DU3																										0	0	0	0	0	0
0	11383	V5_3P3V_2P5V_ENA	DU3																										0	0	0	0	0	0
0	11384	DM_5P0V_ENA	DU3																										0	0	0	0	0	0
0	11385	2P5V_SWTCHR_STAT	DU3			count	raw																						0	0	0	0	0	0
0	11386	2P5V_SWTCHR_GOOD	DU3																										0	0	0	0	0	0
0	11387	2P5V_SWTCHR_CNTR	DU3																										0	0	0	0	0	0
0	11388	1P0V_SWTCHR_STAT	DU3			count	raw																						0	0	0	0	0	0
0	11389	1P0V_SWTCHR_GOOD	DU3																										0	0	0	0	0	0
0	11390	1P0V_SWTCHR_CNTR	DU3																										0	0	0	0	0	0
0	11391	DM5_STATUS_WORD	DU3																										0	0	0	0	0	0
0	11392	DM5_GAIN_MODE_CMD	DU3																										0	0	0	0	0	0
0	11393	DM5_HVBIAS_CMD	DU3			voltage	V																						0	0	0	0	0	0
0	11394	DM6_STATUS_WORD	DU3																										0	0	0	0	0	0
0	11395	DM6_GAIN_MODE_CMD	DU3																										0	0	0	0	0	0
0	11396	DM6_HVBIAS_CMD	DU3			voltage	V																						0	0	0	0	0	0
0	11397	LEU_IOUT_CMD	DU3			current	A																						0	0	0	0	0	0
0	11398	LEUTRG_WORD	DU3																										0	0	0	0	0	0
0	11399	LEUTRGWDTH	DU3			time	us																						0	0	0	0	0	0
0	11400	LEUTRGDELAY	DU3			time	us																						0	0	0	0	0	0
0	11401	LZRTRGDELAY	DU3			count	raw																						0	0	0	0	0	0
0	11402	LZRTRGDELAY_USEC	DU3			time	us																						0	0	0	0	0	0
0	11403	LZRTRGDELAY_USECFRAC	DU3																										0	0	0	0	0	0
0	11404	TEC_SETPOINT	DU3			temperature	C																						0	0	0	0	0	0
0	11405	BDU_PTRNLNGTH	DU3			count	raw																						0	0	0	0	0	0
0	11406	BDU_PATTERN	DU3			state	bit																						0	0	0	0	0	0
0	11407	LZR_SFTY_STAT_WRD1	DU3			count	raw																						0	0	0	0	0	0
0	11408	LSC_CHK3AB_CPY	DU3																										0	0	0	0	0	0
0	11409	LSC_CHK1A_CPY	DU3																										0	0	0	0	0	0
0	11410	LSC_LZR_QSHV_CPY	DU3																										0	0	0	0	0	0
0	11411	LSC_LZR_QSHV_LTCH	DU3																										0	0	0	0	0	0
0	11412	LSC_LZR_PRES_CPY	DU3																										0	0	0	0	0	0
0	11413	LSC_LZR_PRES_LTCH	DU3																										0	0	0	0	0	0
0	11414	LEU_OV_LTCH	DU3																										0	0	0	0	0	0
0	11415	LEU_OV	DU3																										0	0	0	0	0	0
0	11416	LEU_OI_LTCH	DU3																										0	0	0	0	0	0
0	11417	LEU_OI	DU3																										0	0	0	0	0	0
0	11418	LEU_GF_LTCH	DU3																										0	0	0	0	0	0
0	11419	LEU_GF	DU3																										0	0	0	0	0	0
0	11420	LEU_VBIAS_LTCH	DU3																										0	0	0	0	0	0
0	11421	LEU_VBIAS	DU3																										0	0	0	0	0	0
0	11422	LSC_ANYSFTYFAIL	DU3																										0	0	0	0	0	0
0	11423	PLL_STATUS_WORD	DU3																										0	0	0	0	0	0
0	11424	PLL_DROPOUT_CTR	DU3																										0	0	0	0	0	0
0	11425	PLL_REF_SEL	DU3																										0	0	0	0	0	0
0	11426	PLL_PWRDWN	DU3																										0	0	0	0	0	0
0	11427	PLL_RST	DU3																										0	0	0	0	0	0
0	11428	PLL_VCO	DU3																										0	0	0	0	0	0
0	11429	PLL_REF	DU3																										0	0	0	0	0	0
0	11430	PLL_LOCK	DU3																										0	0	0	0	0	0
0	11431	LEU_PW_MIN_MEAS	DU3																										0	0	0	0	0	0
0	11432	LEU_PW_MAX_MEAS	DU3																										0	0	0	0	0	0
0	11433	LEU_IOUT_MIN_MEAS	DU3																										0	0	0	0	0	0
0	11434	LEU_IOUT_MAX_MEAS	DU3																										0	0	0	0	0	0
0	11435	LZR_MAN_INHIB_WORD	DU3																										0	0	0	0	0	0
0	11436	LSC_TMP_CK23_OVRD	DU3																										0	0	0	0	0	0
0	11437	LSC_TMP_CK1_OVRD	DU3																										0	0	0	0	0	0
0	11438	LSC_TMP_CK23_FLAG	DU3																										0	0	0	0	0	0
0	11439	LSC_TMP_CK1_FLAG	DU3																										0	0	0	0	0	0
0	11440	LZR_MODE	DU3																										0	0	0	0	0	0
0	11441	BARRY_STATE	DU3																										0	0	0	0	0	0
0	11442	BDU_TRIG_INHIB	DU3																										0	0	0	0	0	0
0	11443	BDU_ENA_INHIB	DU3																										0	0	0	0	0	0
0	11444	LZR_TRIG_INHIB	DU3																										0	0	0	0	0	0
0	11445	LZR_ENA_INHIB	DU3																										0	0	0	0	0	0
0	11446	DU_FAULT_WORD	DU3																										0	0	0	0	0	0
0	11447	2P5V_FAULT	DU3																										0	0	0	0	0	0
0	11448	1P0V_FAULT	DU3																										0	0	0	0	0	0
0	11449	OCXO_CAL	DU3																										0	0	0	0	0	0
0	11450	CMPSTCLK_FAULT	DU3																										0	0	0	0	0	0
0	11451	FSYNC_ERR_OVRD	DU3																										0	0	0	0	0	0
0	11452	FSYNC_FAULT	DU3																										0	0	0	0	0	0
0	11453	CLOCK_FAULT	DU3																										0	0	0	0	0	0
0	11454	SCIWNDW_W00W01	DU3			count	raw																						0	0	0	0	0	0
0	11455	RXPROCADJ_USEC	DU3			time	us																						0	0	0	0	0	0
0	11456	RXPROCADJ_FRAC	DU3			time	us																						0	0	0	0	0	0
0	11457	LSC_TMP_CK1_MIN	DU3																										0	0	0	0	0	0
0	11458	LSC_TMP_CK1_MAX	DU3																										0	0	0	0	0	0
0	11459	LSC_TMP_CK1_HYST	DU3			count	counts																						0	0	0	0	0	0
0	11460	LSC_TMP_CK1_OVRD_CPY	DU3																										0	0	0	0	0	0
0	11461	LSC_TMP_CK23_MIN	DU3																										0	0	0	0	0	0
0	11462	LSC_TMP_CK23_MAX	DU3																										0	0	0	0	0	0
0	11463	LSC_TMP_CK23_HYST	DU3			count	counts																						0	0	0	0	0	0
0	11464	LSC_TMP_CK23_OVRD_CPY	DU3																										0	0	0	0	0	0
0	11465	LSC_LZR_PRES_LIM	DU3																										0	0	0	0	0	0
0	11466	LSC_LZR_PRES_HYST	DU3			count	counts																						0	0	0	0	0	0
0	11467	LSC_LZR_PRES_OVRD_CPY	DU3																										0	0	0	0	0	0
0	11468	LSC_LZR_QSHV_MIN	DU3																										0	0	0	0	0	0
0	11469	LSC_LZR_QSHV_MAX	DU3																										0	0	0	0	0	0
0	11470	LSC_LZR_QSHV_HYST	DU3			count	counts																						0	0	0	0	0	0
0	11471	LSC_LZR_QSHV_OVRD_CPY	DU3																										0	0	0	0	0	0
0	11472	LSC_BDU_PRES_LIM	DU3																										0	0	0	0	0	0
0	11473	LSC_BDU_PRES_HYST	DU3			count	counts																						0	0	0	0	0	0
0	11474	LSC_BDU_PRES_OVRD_CPY	DU3																										0	0	0	0	0	0
0	11475	LSC_BDU_QSHV_MIN	DU3																										0	0	0	0	0	0
0	11476	LSC_BDU_QSHV_MAX	DU3																										0	0	0	0	0	0
0	11477	LSC_BDU_QSHV_HYST	DU3			count	counts																						0	0	0	0	0	0
0	11478	LSC_BDU_QSHV_OVRD_CPY	DU3																										0	0	0	0	0	0
0	11479	SA24_W24	DU3																										0	0	0	0	0	0
0	11480	SA24_W25	DU3																										0	0	0	0	0	0
0	11481	SA24_W26	DU3																										0	0	0	0	0	0
0	11482	SA24_W27	DU3																										0	0	0	0	0	0
0	11483	SA24_W28	DU3																										0	0	0	0	0	0
0	11484	SA24_W29	DU3																										0	0	0	0	0	0
0	11485	SA24_W30	DU3																										0	0	0	0	0	0
0	11486	SA24_W31	DU3																										0	0	0	0	0	0
0	11487	SRT_CMD_WRD	DU3			count	raw																						0	0	0	0	0	0
0	11488	DITH_PKTSEL	DU3																										0	0	0	0	0	0
0	11489	DITH_MODE	DU3																										0	0	0	0	0	0
0	11490	RCV_DATA_Q	DU3																										0	0	0	0	0	0
0	11491	SCI_DATA_Q	DU3																										0	0	0	0	0	0
0	11492	SHADOW_MEM	DU3																										0	0	0	0	0	0
0	11493	FINE_ALGO_OVRD	DU3																										0	0	0	0	0	0
0	11494	RX_TESTPTRN	DU3																										0	0	0	0	0	0
