Name	Sub System	ADC No	Data ID	Packet Type	Packet Subtype	Decode Type	Decode ID1	Decode ID2	Decode ID3	Decode ID4	Raw Format	Eng Format	Eng Eq Type	Eng K1	Eng K2	Sci Units	Sci Format	Sci Eq Type	Sci From Eng	Sci K1	Sci K2	Sci K3	Sci K4	Sci K5	Sci K6	Sci K7	Sci K8	Mux Ch	Limit Type 1	Yellow Limit 1	Red Limit 1	Limit Type 2	Yellow Limit 2	Red Limit 2
TEMP_TVP2	GC	0	635	14	0	204	27	26	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	C	%.2f	1	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
TEMP_TCPL8	GC	0	636	14	0	204	27	27	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	C	%.2f	1	1	0	100	0	0	0	0	0	0	0	0x7	145	150	0	0	0
TEMP_TCPL9	GC	0	637	14	0	204	27	28	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	C	%.2f	1	1	0	100	0	0	0	0	0	0	0	0x7	145	150	0	0	0
TEMP_TVP4	GC	0	638	14	0	204	27	29	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	C	%.2f	1	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
TEMP_TVP3	GC	0	639	14	0	204	27	30	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	C	%.2f	1	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
PT1000_REF	GC	0	640	14	0	204	27	31	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	C	%.2f	1	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_PRESSURE_IN	GC	0	641	14	0	204	30	32	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	bar	%.3f	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_PRESSURE_OUT	GC	0	642	14	0	204	30	33	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	bar	%.3f	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_RAIL_POSITION	GC	0	643	14	0	204	30	57	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	position	%.2f	1	1	0	33.33333333	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_PRESSURE_CLM	GC	0	644	14	0	204	30	34	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	bar	%.3f	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_MOTOR_CURRENT	GC	0	645	14	0	204	30	35	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	mA	%.2f	1	1	0	47.5	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_I_TCD	GC	0	646	14	0	204	30	36	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	mA	%.2f	1	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_+15V	GC	0	647	14	0	204	30	37	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	V	%.2f	1	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_+5V	GC	0	648	14	0	204	30	38	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	V	%.2f	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
REF_GND	GC	0	649	14	0	204	30	39	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	V	%.2f	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_-5V	GC	0	650	14	0	204	30	40	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	V	%.2f	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_REF2.5V	GC	0	651	14	0	204	30	41	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	V	%.2f	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_+UTCD	GC	0	652	14	0	204	30	42	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	V	%.2f	1	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_-UTCD	GC	0	653	14	0	204	30	43	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	V	%.2f	1	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_HV_VALVES	GC	0	654	14	0	204	30	44	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	V	%.2f	1	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_UREF_PRESSURE	GC	0	655	14	0	204	30	45	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	V	%.2f	1	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_STRAIN_GAUGE	GC	0	656	14	0	204	30	46	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	bar	%.2f	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_TCD_OFFSET	GC	0	657	14	0	204	30	47	0x3FFF	0	%04X	%.2f	1	-3.1665	0.00037634	offset	%.2f	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
REG_HTR_SEL	GC	0	658	14	0	204	33	48	0xFFFF	0	%04X	%.2f	0	0	1		%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SELECT_MODULE	GC	0	659	14	0	204	33	48	0x0003	0	%01X	%1.0f	0	0	1	module	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SELECT_TRAP	GC	0	660	14	0	204	33	48	0x0010	4	%01X	%1.0f	0	0	1	trap	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OVEN_HEATER_MODE	GC	0	661	14	0	204	33	48	0x0040	6	%01X	%1.0f	0	0	1	oven mode	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
REG_PRES_CTRL	GC	0	662	14	0	204	33	49	0xFFFF	0	%04X	%.2f	1	-3.1665	0.00037634	bar	%.3f	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
REG_VALVE_01_10	GC	0	663	14	0	204	33	50	0xFFFF	0	%04X	%.2f	0	0	1		%.2f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
REG_VALVE_11_20	GC	0	664	14	0	204	33	51	0xFFFF	0	%04X	%.2f	0	0	1		%.2f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
REG_SV_TIMER	GC	0	665	14	0	204	33	52	0xFFFF	0	%04X	%.2f	0	0	1		%.2f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SV_TIMER	GC	0	666	14	0	204	33	52	0xFF00	0	%02X	%.2f	1	0.2	0.00078125		%.2f	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
REG_TS_MTR_CTRL	GC	0	667	14	0	204	33	53	0xFFFF	0	%04X	%.2f	0	0	1		%.2f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TS_MTR_TIMEOUT	GC	0	668	14	0	204	33	53	0x00FF	0	%02X	%.2f	1	0.8	0.8	s	%.2f	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TS_OPEN	GC	0	669	14	0	204	33	53	0x0100	8	%01X	%1.0f	1	0	1	bool	%.2f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TS_CLOSE	GC	0	670	14	0	204	33	53	0x0200	9	%01X	%1.0f	1	0	1	bool	%.2f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
STOP_ON_POS_CONTROL	GC	0	671	14	0	204	33	53	0x1000	12	%01X	%1.0f	1	0	1	bool	%.2f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
STOP_BY_REED_CONTACT	GC	0	672	14	0	204	33	53	0x2000	13	%01X	%1.0f	1	0	1	bool	%.2f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
STOP_ON_TIMEOUT	GC	0	673	14	0	204	33	53	0x4000	14	%01X	%1.0f	1	0	1	bool	%.2f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
STOP_ON_OVER_CURRENT	GC	0	674	14	0	204	33	53	0x8000	15	%01X	%1.0f	1	0	1	bool	%.2f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
REG_TS_CUR_LIMIT	GC	0	675	14	0	204	33	54	0xFFFF	0	%04X	%.2f	1	-3.1665	0.00037634	mA	%.2f	1	1	0	47.5	0	0	0	0	0	0	0	0	0	0	0	0	0
REG_TS_END_POS	GC	0	676	14	0	204	33	55	0xFFFF	0	%04X	%.2f	1	-3.1665	0.00037634	position	%.2f	1	1	0	33.33333333	0	0	0	0	0	0	0	0	0	0	0	0	0
REG_OFFSET_COMP	GC	0	677	14	0	204	33	56	0xFFFF	0	%04X	%.2f	1	0	-0.000610352	offset	%.2f	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
REG_COL_HTR_CTRL	GC	0	678	14	0	204	33	64	0xFFFF	0	%04X	%1.0f	0	0	1		%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
COL_P	GC	0	679	14	0	204	33	64	0x0F00	8	%01X	%1.0f	1	0	1		%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
COL_I	GC	0	680	14	0	204	33	64	0x00F0	4	%01X	%1.0f	1	0	1		%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
REG_COL_TEMP	GC	0	681	14	0	204	33	65	0xFFFF	0	%04X	%.2f	1	-3.1665	0.00037634	C	%.2f	1	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
REG_TCD_HTR_CTRL	GC	0	682	14	0	204	33	80	0xFFFF	0	%04X	%1.0f	0	0	1		%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TCD_P	GC	0	683	14	0	204	33	80	0x0F00	8	%01X	%1.0f	1	0	1		%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TCD_I	GC	0	684	14	0	204	33	80	0x00F0	4	%01X	%1.0f	1	0	1		%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
REG_TCD_TEMP	GC	0	685	14	0	204	33	81	0xFFFF	0	%04X	%.2f	1	-3.1665	0.00037634	C	%.2f	1	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
REG_TRAP_HTR_CTRL	GC	0	686	14	0	204	33	96	0xFFFF	0	%04X	%1.0f	0	0	1		%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAP_P	GC	0	687	14	0	204	33	96	0x0F00	8	%01X	%1.0f	1	0	1		%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAP_I	GC	0	688	14	0	204	33	96	0x00F0	4	%01X	%1.0f	1	0	1		%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAP_D	GC	0	689	14	0	204	33	96	0x000F	0	%01X	%1.0f	1	0	1		%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
REG_TRAP_TEMP	GC	0	690	14	0	204	33	97	0xFFFF	0	%04X	%.2f	1	-3.1665	0.00037634	C	%.2f	1	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
REG_CAP_HTR_1	GC	0	691	14	0	204	33	104	0xFFFF	0	%04X	%1.0f	0	0	1		%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
REG_CAP_HTR_2	GC	0	692	14	0	204	33	105	0xFFFF	0	%04X	%1.0f	0	0	1		%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CAP_VALVE_PLATE	GC	0	693	14	0	204	33	105	0x3FC0	6	%02X	%1.0f	1	0	1		%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
REG_OVEN_HTR_CTRL	GC	0	694	14	0	204	33	112	0xFFFF	0	%04X	%1.0f	0	0	1		%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OVEN_P	GC	0	695	14	0	204	33	112	0x0F00	8	%01X	%1.0f	1	0	1		%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OVEN_I	GC	0	696	14	0	204	33	112	0x00F0	4	%01X	%1.0f	1	0	1		%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OVEN_D	GC	0	697	14	0	204	33	112	0x000F	0	%01X	%1.0f	1	0	1		%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
REG_OVEN_TEMP	GC	0	698	14	0	204	33	113	0xFFFF	0	%04X	%.2f	1	-3.1665	0.00037634	C	%.2f	1	1	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0
REG_OVEN_PWR	GC	0	699	14	0	204	33	114	0xFFFF	0	%04X	%.2f	1	0.09765625	0.09765625	%	%.2f	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LAST_COMMAND	GC	0	700	14	0	204	36	255	0xFFFFFF	0	%06X	%1.0f	0	0	0		%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
REG_GC_CTRL	GC	0	701	14	0	204	39	58	0xFFFF	0	%04X	%1.0f	0	0	0		%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OVEN_HEATER_ON	GC	0	702	14	0	204	39	58	0x0001	0	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAP_HEATER_ON	GC	0	703	14	0	204	39	58	0x0002	1	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TCD_HEATER_ON	GC	0	704	14	0	204	39	58	0x0004	2	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
COLUMN_HEATER_ON	GC	0	705	14	0	204	39	58	0x0008	3	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CAPILLARY_HEATER_ON	GC	0	706	14	0	204	39	58	0x0010	4	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PELTIER_ON	GC	0	707	14	0	204	39	58	0x0020	5	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TCD_ON	GC	0	708	14	0	204	39	58	0x0100	8	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TCD_OFF	GC	0	709	14	0	204	39	58	0x0200	9	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
START_TS_MOTOR	GC	0	710	14	0	204	39	58	0x1000	12	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
START_SV	GC	0	711	14	0	204	39	58	0x2000	13	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PRESSURE_CTRL_ON	GC	0	712	14	0	204	39	58	0x4000	14	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
VALVE_BOARD_ON	GC	0	713	14	0	204	39	58	0x8000	15	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SEQUENCER_CONTROL	GC	0	714	14	0	204	48	128	0xFFFF	0	%04X	%1.0f	0	0	0		%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HL_MOVE_TS	GC	0	715	14	0	204	48	128	0x0001	0	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HL_OPEN_TS	GC	0	716	14	0	204	48	128	0x0002	1	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HL_CLOSE_TS	GC	0	717	14	0	204	48	128	0x0004	2	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HL_GC_PRECONDITION	GC	0	718	14	0	204	48	128	0x0008	3	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HL_MS_CAL	GC	0	719	14	0	204	48	128	0x0010	4	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HL_TRAP_PRECOND	GC	0	720	14	0	204	48	128	0x0020	5	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HL_DRYING	GC	0	721	14	0	204	48	128	0x0040	6	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HL_TRAPPING	GC	0	722	14	0	204	48	128	0x0080	7	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HL_INJECT_PRECOND	GC	0	723	14	0	204	48	128	0x0100	8	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HL_INJECTION	GC	0	724	14	0	204	48	128	0x0200	9	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HL_ANALYSIS	GC	0	725	14	0	204	48	128	0x0400	10	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HL_SEAL_COLUMN	GC	0	726	14	0	204	48	128	0x0800	11	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HL_SEAL_TRAP	GC	0	727	14	0	204	48	128	0x1000	12	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HL_PREPARE_GC_SHUTDOWN	GC	0	728	14	0	204	48	128	0x2000	13	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HL_SET_GC_SAFE	GC	0	729	14	0	204	48	128	0x8000	15	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HL_SEQUENCER_OPERATIONS	GC	0	730	14	0	204	42	129	0xFFFF	0	%04X	%1.0f	0	0	0		%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TS_MOVED	GC	0	731	14	0	204	42	129	0x0001	0	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TS_OPENED	GC	0	732	14	0	204	42	129	0x0002	1	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TS_CLOSED	GC	0	733	14	0	204	42	129	0x0004	2	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GC_PRECONDITION_DONE	GC	0	734	14	0	204	42	129	0x0008	3	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MS_CAL_DONE	GC	0	735	14	0	204	42	129	0x0010	4	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAP_PRECOND_DONE	GC	0	736	14	0	204	42	129	0x0020	5	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
DRYING_DONE	GC	0	737	14	0	204	42	129	0x0040	6	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAPPING_DONE	GC	0	738	14	0	204	42	129	0x0080	7	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
INJECT_PRECOND_DONE	GC	0	739	14	0	204	42	129	0x0100	8	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
INJECTION_DONE	GC	0	740	14	0	204	42	129	0x0200	9	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ANALYSIS_DONE	GC	0	741	14	0	204	42	129	0x0400	10	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
COLUMN_SEALED	GC	0	742	14	0	204	42	129	0x0800	11	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAP_SEALED	GC	0	743	14	0	204	42	129	0x1000	12	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SHUTDOWN_PREPARED	GC	0	744	14	0	204	42	129	0x2000	13	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GC_IS_SAFE	GC	0	745	14	0	204	42	129	0x8000	15	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MOD_IS_FLUSHED	GC	0	746	14	0	204	42	130	0x0200	9	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAP_IS_FLUSHED	GC	0	747	14	0	204	42	130	0x0400	10	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GC_FLUSHED	GC	0	748	14	0	204	42	130	0x0800	11	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HL_TIMEOUT_OCCURED	GC	0	749	14	0	204	42	130	0x1000	12	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HL_SEQUENCE_ERROR	GC	0	750	14	0	204	42	130	0x2000	13	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HL_SEQUENCE_RUNNING	GC	0	751	14	0	204	42	130	0x4000	14	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GC_SAFE_RUNNING	GC	0	752	14	0	204	42	130	0x8000	15	%01X	%1.0f	0	0	0	bool	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HL_TMP_SETPOINT_RCHD	GC	0	753	14	0	204	42	131	0xFFFF	0	%04X	%1.0f	0	0	0		%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HL_SEQUENCER_STATE	GC	0	754	14	0	204	42	132	0xFFFF	0	%04X	%1.0f	0	0	0	Seq State	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SEQUENCE_STATE	GC	0	755	14	0	204	42	132	0xFF	0	%02X	%1.0f	0	0	0	Seq State	%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_SAFETY_ENABLE1	GC	0	756	14	0	204	45	133	0xFFFF	0	%04X	%1.0f	0	0	0		%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_SAFETY_ENABLE2	GC	0	757	14	0	204	45	134	0xFFFF	0	%04X	%1.0f	0	0	0		%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_SAFETY_ENABLE3	GC	0	758	14	0	204	45	135	0xFFFF	0	%04X	%1.0f	0	0	0		%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_MONITOR_STATUS1	GC	0	759	14	0	204	45	136	0xFFFF	0	%04X	%1.0f	0	0	0		%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_MONITOR_STATUS2	GC	0	760	14	0	204	45	137	0xFFFF	0	%04X	%1.0f	0	0	0		%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_MONITOR_STATUS3	GC	0	761	14	0	204	45	138	0xFFFF	0	%04X	%1.0f	0	0	0		%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HL_SAFETY_THRESHOLD	GC	0	762	14	0	204	51	139	0xFFFF	0	%04X	%1.0f	0	0	0		%1.0f	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_PRESSURE_IN_MIN	GC	0	763	14	0	204	51	144	0xFFFF	0	%04X	%1.0f	1	-3.1665	0.00037634	bar	%.2f	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_PRESSURE_IN_MAX	GC	0	764	14	0	204	51	145	0xFFFF	0	%04X	%1.0f	1	-3.1665	0.00037634	bar	%.2f	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_PRESSURE_OUT_MIN	GC	0	765	14	0	204	51	146	0xFFFF	0	%04X	%1.0f	1	-3.1665	0.00037634	bar	%.2f	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_PRESSURE_OUT_MAX	GC	0	766	14	0	204	51	147	0xFFFF	0	%04X	%1.0f	1	-3.1665	0.00037634	bar	%.2f	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_PRESSURE_CLM_MIN	GC	0	767	14	0	204	51	148	0xFFFF	0	%04X	%1.0f	1	-3.1665	0.00037634	bar	%.2f	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_PRESSURE_CLM_MAX	GC	0	768	14	0	204	51	149	0xFFFF	0	%04X	%1.0f	1	-3.1665	0.00037634	bar	%.2f	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_TOVN_MIN	GC	0	769	14	0	204	51	150	0xFFFF	0	%04X	%1.0f	1	-3.1665	0.00037634	C	%.2f	1	1	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_TOVN_MAX	GC	0	770	14	0	204	51	151	0xFFFF	0	%04X	%1.0f	1	-3.1665	0.00037634	C	%.2f	1	1	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_TTRP_NF_MIN	GC	0	771	14	0	204	51	152	0xFFFF	0	%04X	%1.0f	1	-3.1665	0.00037634	C	%.2f	1	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_TTRP_NF_MAX	GC	0	772	14	0	204	51	153	0xFFFF	0	%04X	%1.0f	1	-3.1665	0.00037634	C	%.2f	1	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_TTRP_F_MIN	GC	0	773	14	0	204	51	154	0xFFFF	0	%04X	%1.0f	1	-3.1665	0.00037634	C	%.2f	1	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_TTRP_F_MAX	GC	0	774	14	0	204	51	155	0xFFFF	0	%04X	%1.0f	1	-3.1665	0.00037634	C	%.2f	1	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_TTCD_NF_MIN	GC	0	775	14	0	204	51	156	0xFFFF	0	%04X	%1.0f	1	-3.1665	0.00037634	C	%.2f	1	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
