Sub System	Name	ADC No	Data ID	Packet Type	Packet Subtype	Decode Type	Decode ID1	Decode ID2	Decode ID3	Decode ID4	Raw Format	Eng Format	Eng Eq Type	Eng K1	Eng K2	Sci Units	Sci Format	Sci Eq Type	Sci From Eng	Sci K1	Sci K2	Sci K3	Sci K4	Sci K5	Sci K6	Sci K7	Sci K8	Mux Ch	Limit Type 1	Yellow Limit 1	Red Limit 1	Limit Type 2	Yellow Limit 2	Red Limit 2
GC	VALVE_20	0	1419	14	0	204	33	51	0x200	9	%01X	%1.0f	0	0.00E+00	1.00E+00	open	%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
GC	SEALING_VALVE_1	0	1420	14	0	204	33	52	0x100	8	%01X	%1.0f	0	0.00E+00	1.00E+00	open	%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
GC	SEALING_VALVE_2	0	1421	14	0	204	33	52	0x200	9	%01X	%1.0f	0	0.00E+00	1.00E+00	open	%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
GC	CAP_HEATER_1	0	1422	14	0	204	33	104	0x3	0	%01X	%1.0f	0	0.00E+00	1.00E+00	Power Level	%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
GC	CAP_HEATER_2	0	1423	14	0	204	33	104	0xC	2	%01X	%1.0f	0	0.00E+00	1.00E+00	Power Level	%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
GC	CAP_HEATER_3	0	1424	14	0	204	33	104	0x30	4	%01X	%1.0f	0	0.00E+00	1.00E+00	Power Level	%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
GC	CAP_HEATER_4	0	1425	14	0	204	33	104	0xC0	6	%01X	%1.0f	0	0.00E+00	1.00E+00	Power Level	%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
GC	CAP_HEATER_5	0	1426	14	0	204	33	104	0x300	8	%01X	%1.0f	0	0.00E+00	1.00E+00	Power Level	%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
GC	CAP_HEATER_6	0	1427	14	0	204	33	104	0xC00	10	%01X	%1.0f	0	0.00E+00	1.00E+00	Power Level	%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
GC	CAP_HEATER_7	0	1428	14	0	204	33	104	0x3000	12	%01X	%1.0f	0	0.00E+00	1.00E+00	Power Level	%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
GC	CAP_HEATER_8	0	1429	14	0	204	33	104	0xC000	14	%01X	%1.0f	0	0.00E+00	1.00E+00	Power Level	%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
GC	CAP_HEATER_9	0	1430	14	0	204	33	105	0x3	0	%01X	%1.0f	0	0.00E+00	1.00E+00	Power Level	%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
GC	VALVE_PLATE_1	0	1431	14	0	204	33	105	0xC0	6	%01X	%1.0f	0	0.00E+00	1.00E+00	Power Level	%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
GC	VALVE_PLATE_2	0	1432	14	0	204	33	105	0x300	8	%01X	%1.0f	0	0.00E+00	1.00E+00	Power Level	%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
GC	VALVE_PLATE_3	0	1433	14	0	204	33	105	0xC00	10	%01X	%1.0f	0	0.00E+00	1.00E+00	Power Level	%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
GC	VALVE_PLATE_4	0	1434	14	0	204	33	105	0x3000	12	%01X	%1.0f	0	0.00E+00	1.00E+00	Power Level	%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
GC	TEMP_TPCV	0	-1435	14	0	204	27	24	0x3FFF	0	%04X	%.2f	1	-3.17E+00	3.76E-04	C	%.2f	1	1	0.00E+00	1.00E+02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
GC	TEMP_TSV	0	-1436	14	0	204	27	29	0x3FFF	0	%04X	%.2f	1	-3.17E+00	3.76E-04	C	%.2f	1	1	0.00E+00	1.00E+02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
GC	CAP_HEATER_10	0	-1437	14	0	204	33	105	0xC	2	%01X	%1.0f	0	0.00E+00	1.00E+00	Power Level	%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	REG_0	0	1250	45	0	1	0	4	0xFFFFFFFF	0	%08X	%08X	0	0.00E+00	0.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	REG_1	0	1251	45	0	1	4	4	0xFFFFFFFF	0	%08X	%08X	0	0.00E+00	0.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	REG_2	0	1252	45	0	1	8	4	0xFFFFFFFF	0	%08X	%08X	0	0.00E+00	0.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	REG_3	0	1253	45	0	1	12	4	0xFFFFFFFF	0	%08X	%08X	0	0.00E+00	0.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	REG_4	0	1254	45	0	1	16	4	0xFFFFFFFF	0	%08X	%08X	0	0.00E+00	0.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	REG_5	0	1255	45	0	1	20	4	0xFFFFFFFF	0	%08X	%08X	0	0.00E+00	0.00E+00	A	%1.3f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	CHAR_OUT	0	1256	45	0	1	4	4	0xFFC00000	22	%03X	%02X	0	0.00E+00	0.00E+00	A	%1.3f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	RX_CREDIT_STAT	0	1257	45	0	1	8	4	0x7	0	%1X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	TX_CREDIT_STAT	0	1258	45	0	1	8	4	0x38	3	%1X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	CLEARED_RX_FIFO	0	1259	45	0	1	8	4	0x40	6	%1X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	CREDIT	0	1260	45	0	1	8	4	0x80	7	%1X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	DATA_IN_RDY	0	1261	45	0	1	8	4	0x100	8	%1X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	DATA_OUT_RDY	0	1262	45	0	1	8	4	0x200	9	%1X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	SYNC_MARK	0	1263	45	0	1	8	4	0x1000	12	%1X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	NULL_RCV	0	1264	45	0	1	8	4	0x2000	13	%1X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	LINK_VERSION	0	1265	45	0	1	8	4	0x3C000	14	%1X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	RX_ALMOST_EMPTY	0	1266	45	0	1	8	4	0x400000	22	%1X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	RX_FIFO_OFF	0	1267	45	0	1	8	4	0x800000	23	%1X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	TICK_OUT	0	1268	45	0	1	8	4	0x2000000	25	%1X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	TIME_SENT	0	1269	45	0	1	8	4	0x4000000	26	%1X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	TX_ALMOST_FULL	0	1270	45	0	1	8	4	0x8000000	27	%1X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	TX_FULL_FLAG	0	1271	45	0	1	8	4	0x10000000	28	%1X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	TX_SPEED	0	1272	45	0	1	12	4	0xFC000000	26	%02X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	STATUS_BITS	0	1273	45	0	1	20	4	0xFFFF0000	16	%04X	%d	0	0.00E+00	0.00E+00	A	%1.3f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	TIMEOUT	0	1274	45	0	1	20	4	0xFF00	8	%02X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	NULL_LATCH	0	1275	45	0	1	20	4	0x80000000	31	%1X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	FCTS_LATCH	0	1276	45	0	1	20	4	0x40000000	30	%1X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	DATA_LATCH	0	1277	45	0	1	20	4	0x20000000	29	%1X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	LINK_STATE	0	1278	45	0	1	20	4	0x1C000000	26	%1X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	ESC_ERR_LATCH	0	1279	45	0	1	20	4	0x2000000	25	%1X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	PARITY_ERR_LATCH	0	1280	45	0	1	20	4	0x1C00000	22	%1X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	DISC_ERR_COUNT	0	1281	45	0	1	20	4	0x380000	19	%1X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	TOO_MANT_DATA	0	1282	45	0	1	20	4	0x40000	18	%1X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	TOO_MANY_FC	0	1283	45	0	1	20	4	0x20000	17	%1X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	PORT_TIMEOUT_ERR_LATCH	0	1284	45	0	1	20	4	0x10000	16	%1X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	RX_SPEED	0	1285	45	0	1	20	4	0xFFFF	0	%04X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	RX_CMD_PKTS	0	1286	45	0	1	24	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	TX_CMD_PKTS	0	1287	45	0	1	28	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	RX_CMD_BYTES	0	1288	45	0	1	32	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	TX_CMD_BYTES	0	1289	45	0	1	36	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	RX_RELAY_PKTS	0	1290	45	0	1	40	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	TX_RELAY_PKTS	0	1291	45	0	1	44	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	RX_RELAY_BYTES	0	1292	45	0	1	48	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	TX_RELAY_BYTES	0	1293	45	0	1	52	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	RX_SPW_PKTS	0	1294	45	0	1	56	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	TX_SPW_PKTS	0	1295	45	0	1	60	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	RX_SPW_BYTES	0	1296	45	0	1	64	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	TX_SPW_BYTES	0	1297	45	0	1	68	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	TX_SPW_TIMEOUTS	0	1298	45	0	1	72	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	RX_SPW_TIMEOUTS	0	1299	45	0	1	76	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	TX_CMD_TIMEOUTS	0	1300	45	0	1	80	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	TX_RELAY_TIMEOUTS	0	1301	45	0	1	84	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	TX_CNTLR_TIMEOUTS	0	1302	45	0	1	88	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	TX_FPGA_TIMEOUTS	0	1303	45	0	1	92	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	TX_SPEED_TIMEOUTS	0	1304	45	0	1	96	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	SW_REVISION	0	1305	45	0	1	101	1	0xFF	0	%02X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	SW_REV_MINOR	0	1306	45	0	1	102	1	0xFF	0	%02X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	SW_REV_MAJOR	0	1307	45	0	1	103	1	0xFF	0	%02X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	TIMING_0_PID	0	1308	45	0	1	104	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	TIMING_0_TX_SIZE	0	1309	45	0	1	108	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	TIMING_0_RX_SIZE	0	1310	45	0	1	112	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	TIMING_0_FINISH_TX	0	1311	45	0	1	116	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	TIMING_0_START_RX	0	1312	45	0	1	120	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	TIMING_0_FINISH_RX	0	1313	45	0	1	124	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	TIMING_1_PID	0	1314	45	0	1	128	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	TIMING_1_TX_SIZE	0	1315	45	0	1	132	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	TIMING_1_RX_SIZE	0	1316	45	0	1	136	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	TIMING_1_FINISH_TX	0	1317	45	0	1	140	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	TIMING_1_START_RX	0	1318	45	0	1	144	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	TIMING_1_FINISH_RX	0	1319	45	0	1	148	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	TIMING_2_PID	0	1320	45	0	1	152	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	TIMING_2_TX_SIZE	0	1321	45	0	1	156	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	TIMING_2_RX_SIZE	0	1322	45	0	1	160	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	TIMING_2_FINISH_TX	0	1323	45	0	1	164	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
SWTSL	TIMING_2_START_RX	0	1324	45	0	1	168	4	0xFFFFFFFF	0	%08X	%d	1	0.00E+00	1.00E+00		%1.0f	0	0	0.00E+00	1.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0
